id,first_name,last_name,position,team_id,team_abbreviation,team_city,height_feet,height_inches,weight_pounds
976,Frankie,King,,14,LAL,Los Angeles,,,
977,Don,Reid,,9,DET,Detroit,,,
978,Kurt,Thomas,,16,MIA,Miami,,,
979,Sasha,Danilovic,,16,MIA,Miami,,,
980,Terrence,Rencher,,16,MIA,Miami,,,
981,Cory,Alexander,,27,SAS,San Antonio,,,
982,Howard,Nathan,,1,ATL,Atlanta,,,
983,Todd,Mundt,,1,ATL,Atlanta,,,
984,David,Vaughn,,22,ORL,Orlando,,,
985,Log,Vander Velden,,13,LAC,LA,,,
986,Ashraf,Amaya,,15,MEM,Memphis,,,
987,Stefano,Rusconi,,24,PHX,Phoenix,,,
988,Larry,Sykes,,2,BOS,Boston,,,
989,Vincenzo,Esposito,,28,TOR,Toronto,,,
990,Corliss,Williamson,,26,SAC,Sacramento,,,
991,Rastko,Cvetkovic,,8,DEN,Denver,,,
992,Corey,Beck,,4,CHA,Charlotte,,,
993,Voshon,Lenard,,16,MIA,Miami,,,
994,Anthony,Goldwire,,4,CHA,Charlotte,,,
995,Andrew,DeClercq,,10,GSW,Golden State,,,
996,Richard,Manning,,15,MEM,Memphis,,,
997,Clint,McDaniel,,26,SAC,Sacramento,,,
998,Martin,Lewis,,28,TOR,Toronto,,,
999,Dwayne,Whitfield,,28,TOR,Toronto,,,
1000,Mario,Bennett,,24,PHX,Phoenix,,,
1001,Melvin,Booker,,11,HOU,Houston,,,
1002,Darryl,Johnson,,6,CLE,Cleveland,,,
1003,John,Coker,,24,PHX,Phoenix,,,
1004,Donnie,Boyce,,1,ATL,Atlanta,,,
1005,Thomas,Hamilton,,2,BOS,Boston,,,
1006,Robert,Churchwell,,10,GSW,Golden State,,,
1007,Cuonzo,Martin,,15,MEM,Memphis,,,
1008,Cedric,Lewis,,30,WAS,Washington,,,
1009,Antoine,Walker,F,2,BOS,Boston,,,
1010,Brett,Szabo,,2,BOS,Boston,,,
1011,Brent,Scott,,12,IND,Indiana,,,
1012,Erick,Dampier,,12,IND,Indiana,,,
1013,Jerome,Williams,,9,DET,Detroit,,,
1014,John,Wallace,,20,NYK,New York,,,
1015,Walter,McCarty,,20,NYK,New York,,,
1016,Marcus,Camby,,28,TOR,Toronto,,,
1017,Donald,Whiteside,,28,TOR,Toronto,,,
1018,Shareef,Abdur-Rahim,F,15,MEM,Memphis,,,
1019,Roy,Rogers,,15,MEM,Memphis,,,
1020,Ben,Wallace,,30,WAS,Washington,,,
1021,Reggie,Geary,,6,CLE,Cleveland,,,
1022,Vitaly,Potapenko,,6,CLE,Cleveland,,,
1023,Ed,O'Bannon,F,3,BKN,Brooklyn,,,
1024,Kerry,Kittles,,3,BKN,Brooklyn,,,
1025,Erick,Strickland,,7,DAL,Dallas,,,
1026,Darvin,Ham,,8,DEN,Denver,,,
1027,Stephon,Marbury,G,18,MIN,Minnesota,,,
1028,Shane,Heal,,18,MIN,Minnesota,,,
1029,Dean,Garrett,,18,MIN,Minnesota,,,
1030,Priest,Lauderdale,,1,ATL,Atlanta,,,
1031,Ike,Austin,,16,MIA,Miami,,,
1032,Loy,Vaught,F,13,LAC,LA,,,
1033,Lorenzen,Wright,,13,LAC,LA,,,
1034,Todd,Fuller,C,10,GSW,Golden State,,,
1035,Ray,Owes,,10,GSW,Golden State,,,
1036,Ray,Allen,G,17,MIL,Milwaukee,,,
1037,Allen,Iverson,G,23,PHI,Philadelphia,,,
1038,Mark,Bradtke,,23,PHI,Philadelphia,,,
1039,Steve,Nash,,24,PHX,Phoenix,,,
1040,Ben,Davis,,24,PHX,Phoenix,,,
1041,Derek,Fisher,,14,LAL,Los Angeles,,,
1042,Travis,Knight,,14,LAL,Los Angeles,,,
1043,Kobe,Bryant,,14,LAL,Los Angeles,,,
1044,Matt,Maloney,G,11,HOU,Houston,,,
1045,Othella,Harrington,,11,HOU,Houston,,,
1046,Randy,Livingston,,11,HOU,Houston,,,
1047,Emanual,Davis,,11,HOU,Houston,,,
1048,Shandon,Anderson,,29,UTA,Utah,,,
1049,Malik,Rose,,4,CHA,Charlotte,,,
1050,Tony,Delk,,4,CHA,Charlotte,,,
1051,Jeff,McInnis,,8,DEN,Denver,,,
1052,Dontae',Jones,,20,NYK,New York,,,
1053,Nate,Driggers,,2,BOS,Boston,,,
1054,Samaki,Walker,,7,DAL,Dallas,,,
1055,Amal,McCaskill,,22,ORL,Orlando,,,
1056,James,Scott,,16,MIA,Miami,,,
1057,Mark,Hendrickson,,23,PHI,Philadelphia,,,
1058,Aleksandar,Djordjevic,,25,POR,Portland,,,
1059,Jermaine,O'Neal,,25,POR,Portland,,,
1060,Chris,Robinson,,15,MEM,Memphis,,,
1061,Kevin,Salvadori,,26,SAC,Sacramento,,,
1062,Evric,Gray,,3,BKN,Brooklyn,,,
1063,Moochie,Norris,,15,MEM,Memphis,,,
1064,Devin,Gray,,26,SAC,Sacramento,,,
1065,Martin,Muursepp,,16,MIA,Miami,,,
1066,Gaylon,Nickerson,,27,SAS,San Antonio,,,
1067,Marcus,Brown,,25,POR,Portland,,,
1068,Robert,Werdann,,3,BKN,Brooklyn,,,
1069,Ruben,Nembhard,,29,UTA,Utah,,,
1070,Jamie,Feick,,4,CHA,Charlotte,,,
1071,Jason,Sasser,,27,SAS,San Antonio,,,
1072,Tony,Farmer,,16,MIA,Miami,,,
1073,Shawnelle,Scott,,6,CLE,Cleveland,,,
1074,Brian,Evans,,22,ORL,Orlando,,,
1075,Steve,Hamer,,2,BOS,Boston,,,
1076,Dexter,Boney,,24,PHX,Phoenix,,,
1077,Michael,Hawkins,,2,BOS,Boston,,,
1078,Joe,Stephens,,11,HOU,Houston,,,
1079,Horacio,Llamas,,24,PHX,Phoenix,,,
1080,Jimmy,Carruth,,17,MIL,Milwaukee,,,
1081,Bruce,Bowen,,16,MIA,Miami,,,
1082,Stevin,Smith,,7,DAL,Dallas,,,
1083,Matt,Steigenga,,5,CHI,Chicago,,,
1084,Kevin,Ollie,,7,DAL,Dallas,,,
1085,Bubba,Wells,,7,DAL,Dallas,,,
1086,Antonio,Daniels,G,15,MEM,Memphis,,,
1087,Tracy,McGrady,,28,TOR,Toronto,,,
1088,Chris,Garner,,28,TOR,Toronto,,,
1089,Tim,Duncan,F,27,SAS,San Antonio,,,
1090,Tony,Battie,F,8,DEN,Denver,,,
1091,Bobby,Jackson,G,8,DEN,Denver,,,
1092,Danny,Fortson,,8,DEN,Denver,,,
1093,Eric,Washington,,8,DEN,Denver,,,
1094,Etdrick,Bohannon,,12,IND,Indiana,,,
1095,Mark,Pope,,12,IND,Indiana,,,
1096,Ron,Mercer,G,2,BOS,Boston,,,
1097,Chauncey,Billups,,2,BOS,Boston,,,
1098,John,Thomas,,2,BOS,Boston,,,
1099,Kelvin,Cato,,25,POR,Portland,,,
1100,Alvin,Williams,,25,POR,Portland,,,
1101,Maurice,Taylor,,13,LAC,LA,,,
1102,Keith,Closs,,13,LAC,LA,,,
1103,Adonal,Foyle,,10,GSW,Golden State,,,
1104,DeJuan,Wheat,,18,MIN,Minnesota,,,
1105,Ed,Gray,,1,ATL,Atlanta,,,
1106,Chris,Crawford,,1,ATL,Atlanta,,,
1107,Zydrunas,Ilgauskas,C,6,CLE,Cleveland,,,
1108,Derek,Anderson,G,6,CLE,Cleveland,,,
1109,Brevin,Knight,,6,CLE,Cleveland,,,
1110,Cedric,Henderson,,6,CLE,Cleveland,,,
1111,Rodrick,Rhodes,,11,HOU,Houston,,,
1112,Jacque,Vaughn,,29,UTA,Utah,,,
1113,Troy,Hudson,,29,UTA,Utah,,,
1114,Jerald,Honeycutt,,17,MIL,Milwaukee,,,
1115,Jeff,Nordgaard,,17,MIL,Milwaukee,,,
1116,Tim,Thomas,,23,PHI,Philadelphia,,,
1117,God,Shammgod,,30,WAS,Washington,,,
1118,Scot,Pollard,,9,DET,Detroit,,,
1119,Keith,Van Horn,,3,BKN,Brooklyn,,,
1120,Michael,Stewart,,26,SAC,Sacramento,,,
1121,Anthony,Johnson,,26,SAC,Sacramento,,,
1122,Derek,Grimm,,26,SAC,Sacramento,,,
1123,Lawrence,Funderburke,,26,SAC,Sacramento,,,
1124,Chris,Anstey,,7,DAL,Dallas,,,
1125,Rick,Brunson,,25,POR,Portland,,,
1126,Travis,Williams,,4,CHA,Charlotte,,,
1127,Tariq,Abdul-Wahad,,26,SAC,Sacramento,,,
1128,Charles,Smith,,16,MIA,Miami,,,
1129,Keith,Booth,,5,CHI,Chicago,,,
1130,Ed,Stokes,,28,TOR,Toronto,,,
1131,Charles,O'Bannon,,9,DET,Detroit,,,
1132,Austin,Croshere,,12,IND,Indiana,,,
1133,Rusty,LaRue,,5,CHI,Chicago,,,
1134,Kiwane,Garris,,8,DEN,Denver,,,
1135,Marko,Milic,,24,PHX,Phoenix,,,
1136,Johnny,Taylor,,22,ORL,Orlando,,,
1137,James,Cotton,,21,OKC,Oklahoma City,,,
1138,James,Collins,,13,LAC,LA,,,
1139,Anthony,Parker,,23,PHI,Philadelphia,,,
1140,Jason,Lawson,,22,ORL,Orlando,,,
1141,Kebu,Stewart,,23,PHI,Philadelphia,,,
1142,Kelly,McCarty,,12,IND,Indiana,,,
1143,Drew,Barry,,1,ATL,Atlanta,,,
1144,Michael,McDonald,,4,CHA,Charlotte,,,
1145,Brandon,Williams,,10,GSW,Golden State,,,
1146,William,Cunningham,,29,UTA,Utah,,,
1147,Shea,Seals,,14,LAL,Los Angeles,,,
1148,Reggie,Hanson,,2,BOS,Boston,,,
1149,Rashard,Lewis,,21,OKC,Oklahoma City,,,
1150,Jelani,McCoy,,21,OKC,Oklahoma City,,,
1151,Vladimir,Stepania,,21,OKC,Oklahoma City,,,
1152,Larry,Hughes,,23,PHI,Philadelphia,,,
1153,Casey,Shaw,,23,PHI,Philadelphia,,,
1154,Nazr,Mohammed,,23,PHI,Philadelphia,,,
1155,Ricky,Davis,,4,CHA,Charlotte,,,
1156,Brad,Miller,,4,CHA,Charlotte,,,
1157,Mikki,Moore,,9,DET,Detroit,,,
1158,Michael,Doleac,,22,ORL,Orlando,,,
1159,Matt,Harpring,,22,ORL,Orlando,,,
1160,Miles,Simon,,22,ORL,Orlando,,,
1161,Jason,Williams,G,26,SAC,Sacramento,,,
1162,Peja,Stojakovic,,26,SAC,Sacramento,,,
1163,Jerome,James,,26,SAC,Sacramento,,,
1164,Peter,Aluma,,26,SAC,Sacramento,,,
1165,Gerard,King,,27,SAS,San Antonio,,,
1166,Mark,Baker,,28,TOR,Toronto,,,
1167,Sean,Marks,,28,TOR,Toronto,,,
1168,Paul,Pierce,F,2,BOS,Boston,,,
1169,Marlon,Garnett,,2,BOS,Boston,,,
1170,Jahidi,White,,30,WAS,Washington,,,
1171,Randell,Jackson,,30,WAS,Washington,,,
1172,Al,Harrington,,12,IND,Indiana,,,
1173,Shammond,Williams,,1,ATL,Atlanta,,,
1174,Jeff,Sheppard,,1,ATL,Atlanta,,,
1175,Roshown,McLeod,,1,ATL,Atlanta,,,
1176,Pat,Garrity,,24,PHX,Phoenix,,,
1177,Gerald,Brown,,24,PHX,Phoenix,,,
1178,Toby,Bailey,,24,PHX,Phoenix,,,
1179,Michael,Olowokandi,,13,LAC,LA,,,
1180,Tyrone,Nesby,,13,LAC,LA,,,
1181,Michael,Dickerson,G,11,HOU,Houston,,,
1182,Bryce,Drew,,11,HOU,Houston,,,
1183,John,Coker,,11,HOU,Houston,,,
1184,Cuttino,Mobley,,11,HOU,Houston,,,
1185,Ruben,Patterson,,14,LAL,Los Angeles,,,
1186,Sam,Jacobson,,14,LAL,Los Angeles,,,
1187,Tyronn,Lue,,14,LAL,Los Angeles,,,
1188,Kornel,David,,5,CHI,Chicago,,,
1189,Cory,Carr,,5,CHI,Chicago,,,
1190,Corey,Benjamin,,5,CHI,Chicago,,,
1191,Paul,Grant,,18,MIN,Minnesota,,,
1192,Andrae,Patterson,,18,MIN,Minnesota,,,
1193,Raef,LaFrentz,C,8,DEN,Denver,,,
1194,Keon,Clark,,8,DEN,Denver,,,
1195,Tyson,Wheeler,,8,DEN,Denver,,,
1196,Robert,Traylor,,17,MIL,Milwaukee,,,
1197,Earl,Boykins,,3,BKN,Brooklyn,,,
1198,Antawn,Jamison,,10,GSW,Golden State,,,
1199,Mike,Bibby,G,15,MEM,Memphis,,,
1200,Felipe,Lopez,,15,MEM,Memphis,,,
1201,J.R.,Henderson,,15,MEM,Memphis,,,
1202,Bonzi,Wells,,25,POR,Portland,,,
1203,Damon,Jones,,3,BKN,Brooklyn,,,
1204,Charles,R. Jones,,5,CHI,Chicago,,,
1205,Ryan,Stack,,6,CLE,Cleveland,,,
1206,Brian,Skinner,,13,LAC,LA,,,
1207,Jonathan,Kerner,,22,ORL,Orlando,,,
1208,Korleone,Young,,9,DET,Detroit,,,
1209,Trevor,Winter,,18,MIN,Minnesota,,,
1210,Bruno,Sundov,,7,DAL,Dallas,,,
1211,Mirsad,Turkcan,,20,NYK,New York,,,
1212,Alvin,Sims,,24,PHX,Phoenix,,,
1213,Rasho,Nesterovic,,18,MIN,Minnesota,,,
1214,Todd,MacCulloch,,23,PHI,Philadelphia,,,
1215,Jumaine,Jones,,23,PHI,Philadelphia,,,
1216,Lamar,Odom,F,13,LAC,LA,,,
1217,Obinna,Ekezie,,15,MEM,Memphis,,,
1218,Milt,Palacio,,15,MEM,Memphis,,,
1219,Devean,George,,14,LAL,Los Angeles,,,
1220,Quincy,Lewis,,29,UTA,Utah,,,
1221,Scott,Padgett,,29,UTA,Utah,,,
1222,Andre,Miller,,6,CLE,Cleveland,,,
1223,Trajan,Langdon,,6,CLE,Cleveland,,,
1224,Anthony,Carter,,16,MIA,Miami,,,
1225,Rodney,Buford,,16,MIA,Miami,,,
1226,Shawn,Marion,G,24,PHX,Phoenix,,,
1227,James,Posey,F,8,DEN,Denver,,,
1228,Ryan,Bowen,,8,DEN,Denver,,,
1229,Adrian,Griffin,F,2,BOS,Boston,,,
1230,Wayne,Turner,,2,BOS,Boston,,,
1231,Aleksandar,Radojevic,,28,TOR,Toronto,,,
1232,Steve,Francis,G,11,HOU,Houston,,,
1233,Kenny,Thomas,,11,HOU,Houston,,,
1234,Vonteego,Cummings,G,10,GSW,Golden State,,,
1235,Corey,Maggette,,22,ORL,Orlando,,,
1236,Chucky,Atkins,,22,ORL,Orlando,,,
1237,Baron,Davis,,4,CHA,Charlotte,,,
1238,Jason,Miskiri,,4,CHA,Charlotte,,,
1239,Eddie,Robinson,,4,CHA,Charlotte,,,
1240,Derek,Hood,,4,CHA,Charlotte,,,
1241,Jeff,Foster,,12,IND,Indiana,,,
1242,Jason,Terry,,1,ATL,Atlanta,,,
1243,Cal,Bowdler,,1,ATL,Atlanta,,,
1244,Dion,Glover,,1,ATL,Atlanta,,,
1245,Richard,Hamilton,,30,WAS,Washington,,,
1246,Laron,Profit,,30,WAS,Washington,,,
1247,Elton,Brand,F,5,CHI,Chicago,,,
1248,Michael,Ruffin,,5,CHI,Chicago,,,
1249,Metta,World Peace,,5,CHI,Chicago,,,
1250,Dedric,Willoughby,,5,CHI,Chicago,,,
1251,Wally,Szczerbiak,F,18,MIN,Minnesota,,,
1252,William,Avery,,18,MIN,Minnesota,,,
1253,Rick,Hughes,,7,DAL,Dallas,,,
1254,Leon,Smith,,7,DAL,Dallas,,,
1255,Lazaro,Borrell,,21,OKC,Oklahoma City,,,
1256,Jermaine,Jackson,,9,DET,Detroit,,,
1257,Chris,Herren,,8,DEN,Denver,,,
1258,John,Celestand,,14,LAL,Los Angeles,,,
1259,Lari,Ketner,,5,CHI,Chicago,,,
1260,Tim,Young,,10,GSW,Golden State,,,
1261,DeMarco,Johnson,,20,NYK,New York,,,
1262,A.J.,Bramlett,,6,CLE,Cleveland,,,
1263,Harold,Jamison,,16,MIA,Miami,,,
1264,Jonathan,Bender,,12,IND,Indiana,,,
1265,Jamel,Thomas,,2,BOS,Boston,,,
1266,Evan,Eschmeyer,,3,BKN,Brooklyn,,,
1267,Greg,Buckner,,7,DAL,Dallas,,,
1268,Tim,James,,16,MIA,Miami,,,
1269,Rafer,Alston,,17,MIL,Milwaukee,,,
1270,Ira,Bowman,,23,PHI,Philadelphia,,,
1271,Derrick,Dial,,27,SAS,San Antonio,,,
1272,Calvin,Booth,,30,WAS,Washington,,,
1273,Maceo,Baston,,17,MIL,Milwaukee,,,
1274,Jamaal,Magloire,,4,CHA,Charlotte,,,
1275,Hanno,Mottola,F,1,ATL,Atlanta,,,
1276,DerMarr,Johnson,,1,ATL,Atlanta,,,
1277,Pepe,Sanchez,,23,PHI,Philadelphia,,,
1278,Lavor,Postell,,20,NYK,New York,,,
1279,Chris,Mihm,,6,CLE,Cleveland,,,
1280,Stephen,Jackson,F,3,BKN,Brooklyn,,,
1281,Kenyon,Martin,F,3,BKN,Brooklyn,,,
1282,Soumaila,Samake,,3,BKN,Brooklyn,,,
1283,Desmond,Mason,G,21,OKC,Oklahoma City,,,
1284,Ruben,Wolkowyski,,21,OKC,Oklahoma City,,,
1285,Stromile,Swift,,15,MEM,Memphis,,,
1286,Joel,Przybilla,,17,MIL,Milwaukee,,,
1287,Michael,Redd,,17,MIL,Milwaukee,,,
1288,Eduardo,Najera,F,7,DAL,Dallas,,,
1289,Courtney,Alexander,,7,DAL,Dallas,,,
1290,Hedo,Turkoglu,,26,SAC,Sacramento,,,
1291,Khalid,El-Amin,G,5,CHI,Chicago,,,
1292,Marcus,Fizer,,5,CHI,Chicago,,,
1293,A.J.,Guyton,,5,CHI,Chicago,,,
1294,Dragan,Tarlac,,5,CHI,Chicago,,,
1295,Darius,Miles,G,13,LAC,LA,,,
1296,Keyon,Dooling,,13,LAC,LA,,,
1297,Quentin,Richardson,,13,LAC,LA,,,
1298,DeShawn,Stevenson,,29,UTA,Utah,,,
1299,Mike,Miller,,22,ORL,Orlando,,,
1300,Mark,Madsen,,14,LAL,Los Angeles,,,
1301,Erick,Barkley,,25,POR,Portland,,,
1302,Mateen,Cleaves,,9,DET,Detroit,,,
1303,Morris,Peterson,,28,TOR,Toronto,,,
1304,Jason,Collier,,11,HOU,Houston,,,
1305,Daniel,Santiago,,24,PHX,Phoenix,,,
1306,Paul,McPherson,,24,PHX,Phoenix,,,
1307,Ruben,Garces,,24,PHX,Phoenix,,,
1308,Jake,Tsakalidis,,24,PHX,Phoenix,,,
1309,Marc,Jackson,,10,GSW,Golden State,,,
1310,Chris,Porter,,10,GSW,Golden State,,,
1311,Jamal,Robinson,,16,MIA,Miami,,,
1312,Eddie,House,,16,MIA,Miami,,,
1313,Jerome,Moiso,,2,BOS,Boston,,,
1314,Mark,Blount,,2,BOS,Boston,,,
1315,Dan,Langhi,,11,HOU,Houston,,,
1316,Garth,Joseph,,28,TOR,Toronto,,,
1317,Jake,Voskuhl,,5,CHI,Chicago,,,
1318,Mike,Penberthy,,14,LAL,Los Angeles,,,
1319,Lee,Nailon,,4,CHA,Charlotte,,,
1320,Zendon,Hamilton,,13,LAC,LA,,,
1321,Terrance,Roberson,,4,CHA,Charlotte,,,
1322,Dalibor,Bagaric,,5,CHI,Chicago,,,
1323,Ira,Newble,,27,SAS,San Antonio,,,
1324,Donnell,Harvey,,7,DAL,Dallas,,,
1325,Brian,Cardinal,,9,DET,Detroit,,,
1326,Slava,Medvedenko,,14,LAL,Los Angeles,,,
1327,Olumide,Oyedeji,,21,OKC,Oklahoma City,,,
1328,Andy,Panko,,1,ATL,Atlanta,,,
1329,Jabari,Smith,,26,SAC,Sacramento,,,
1330,Mamadou,N'diaye,,28,TOR,Toronto,,,
1331,Sean,Colson,,1,ATL,Atlanta,,,
1332,Art,Long,,26,SAC,Sacramento,,,
1333,Mike,Smith,,30,WAS,Washington,,,
1334,David,Vanterpool,,30,WAS,Washington,,,
1335,Steve,Goodrich,,5,CHI,Chicago,,,
1336,Eddie,Gill,,3,BKN,Brooklyn,,,
1337,Wang,Zhi-zhi,,7,DAL,Dallas,,,
1338,Dan,McClintock,,8,DEN,Denver,,,
1339,Raja,Bell,,23,PHI,Philadelphia,,,
1340,Jason,Hart,,17,MIL,Milwaukee,,,
1341,Vladimir,Radmanovic,,21,OKC,Oklahoma City,,,
1342,Earl,Watson,,21,OKC,Oklahoma City,,,
1343,Gerald,Wallace,,26,SAC,Sacramento,,,
1344,Jamaal,Tinsley,G,12,IND,Indiana,,,
1345,Primoz,Brezec,,12,IND,Indiana,,,
1346,Richard,Jefferson,,3,BKN,Brooklyn,,,
1347,Brandon,Armstrong,,3,BKN,Brooklyn,,,
1348,Jason,Collins,,3,BKN,Brooklyn,,,
1349,Carlos,Arroyo,,28,TOR,Toronto,,,
1350,Michael,Bradley,,28,TOR,Toronto,,,
1351,Steven,Hunter,,22,ORL,Orlando,,,
1352,Andrei,Kirilenko,,29,UTA,Utah,,,
1353,Alton,Ford,,24,PHX,Phoenix,,,
1354,Charlie,Bell,,24,PHX,Phoenix,,,
1355,Speedy,Claxton,G,23,PHI,Philadelphia,,,
1356,Damone,Brown,,23,PHI,Philadelphia,,,
1357,Loren,Woods,,18,MIN,Minnesota,,,
1358,Eddie,Griffin,,11,HOU,Houston,,,
1359,Oscar,Torres,,11,HOU,Houston,,,
1360,Tierre,Brown,,11,HOU,Houston,,,
1361,Terence,Morris,,11,HOU,Houston,,,
1362,Zeljko,Rebraca,,9,DET,Detroit,,,
1363,Rodney,White,,9,DET,Detroit,,,
1365,Joseph,Forte,,2,BOS,Boston,,,
1366,Kedrick,Brown,,2,BOS,Boston,,,
1367,DeSagana,Diop,,6,CLE,Cleveland,,,
1368,Kwame,Brown,,30,WAS,Washington,,,
1369,Bobby,Simmons,,30,WAS,Washington,,,
1370,Etan,Thomas,,30,WAS,Washington,,,
1371,Ruben,Boumtje-Boumtje,,25,POR,Portland,,,
1372,Jason,Richardson,,10,GSW,Golden State,,,
1373,Troy,Murphy,,10,GSW,Golden State,,,
1374,Gilbert,Arenas,,10,GSW,Golden State,,,
1375,Trenton,Hassell,,5,CHI,Chicago,,,
1376,Eddy,Curry,,5,CHI,Chicago,,,
1377,Tang,Hamilton,,16,MIA,Miami,,,
1378,Shane,Battier,F,15,MEM,Memphis,,,
1379,Will,Solomon,,15,MEM,Memphis,,,
1380,Antonis,Fotsis,,15,MEM,Memphis,,,
1381,Alvin,Jones,,23,PHI,Philadelphia,,,
1382,Jeff,Trepagnier,,6,CLE,Cleveland,,,
1383,Joe,Crispin,,14,LAL,Los Angeles,,,
1384,Ernest,Brown,,16,MIA,Miami,,,
1385,Jarron,Collins,,29,UTA,Utah,,,
1386,Jamison,Brewer,,12,IND,Indiana,,,
1387,Malik,Allen,,16,MIA,Miami,,,
1388,Predrag,Drobnjak,,21,OKC,Oklahoma City,,,
1389,Chris,Andersen,,8,DEN,Denver,,,
1390,Kenny,Satterfield,,8,DEN,Denver,,,
1391,Brendan,Haywood,,30,WAS,Washington,,,
1392,Kirk,Haston,,4,CHA,Charlotte,,,
1393,Samuel,Dalembert,,23,PHI,Philadelphia,,,
1394,Mike,James,,16,MIA,Miami,,,
1395,Maurice,Evans,,18,MIN,Minnesota,,,
1396,Jeryl,Sasser,,22,ORL,Orlando,,,
1397,Dean,Oliver,,10,GSW,Golden State,,,
1398,Norman,Richardson,,12,IND,Indiana,,,
1399,Brian,Scalabrine,,3,BKN,Brooklyn,,,
1400,Ratko,Varda,,9,DET,Detroit,,,
1401,Tremaine,Fowlkes,,13,LAC,LA,,,
1402,Mengke,Bateer,,8,DEN,Denver,,,
1403,Ike,Fontaine,,15,MEM,Memphis,,,
1404,Ansu,Sesay,,21,OKC,Oklahoma City,,,
1405,Omar,Cook,,2,BOS,Boston,,,
1406,John,Salmons,,23,PHI,Philadelphia,,,
1407,Efthimios,Rentzias,,23,PHI,Philadelphia,,,
1408,Pat,Burke,C,22,ORL,Orlando,,,
1409,Ryan,Humphrey,,22,ORL,Orlando,,,
1410,Carlos,Boozer,,6,CLE,Cleveland,,,
1411,Smush,Parker,,6,CLE,Cleveland,,,
1412,Manu,Ginobili,,27,SAS,San Antonio,,,
1413,Jannero,Pargo,,14,LAL,Los Angeles,,,
1414,Kareem,Rush,,14,LAL,Los Angeles,,,
1415,Frank,Williams,,20,NYK,New York,,,
1416,Tayshaun,Prince,,9,DET,Detroit,,,
1417,Mehmet,Okur,,9,DET,Detroit,,,
1418,Jared,Jeffries,,30,WAS,Washington,,,
1419,Juan,Dixon,,30,WAS,Washington,,,
1420,Nate,Huffman,,28,TOR,Toronto,,,
1421,Chris,Jefferies,,28,TOR,Toronto,,,
1422,Chris,Wilcox,,13,LAC,LA,,,
1423,Marko,Jaric,,13,LAC,LA,,,
1424,Qyntel,Woods,,25,POR,Portland,,,
1425,Jay,Williams,G,5,CHI,Chicago,,,
1426,Lonny,Baxter,,5,CHI,Chicago,,,
1427,J.R.,Bremer,,2,BOS,Boston,,,
1428,Jiri,Welsch,,10,GSW,Golden State,,,
1429,Mike,Dunleavy,,10,GSW,Golden State,,,
1430,Nikoloz,Tskitishvili,,8,DEN,Denver,,,
1431,Junior,Harrington,,8,DEN,Denver,,,
1432,Igor,Rakocevic,,18,MIN,Minnesota,,,
1433,Amar'e,Stoudemire,,24,PHX,Phoenix,,,
1434,Casey,Jacobsen,,24,PHX,Phoenix,,,
1435,Reggie,Evans,F,21,OKC,Oklahoma City,,,
1436,Dan,Gadzuric,C,17,MIL,Milwaukee,,,
1437,Marcus,Haislip,,17,MIL,Milwaukee,,,
1438,Flip,Murray,,17,MIL,Milwaukee,,,
1439,Caron,Butler,F,16,MIA,Miami,,,
1440,Rasual,Butler,,16,MIA,Miami,,,
1441,Drew,Gooden,F,15,MEM,Memphis,,,
1442,Gordan,Giricek,,15,MEM,Memphis,,,
1443,Mike,Batiste,,15,MEM,Memphis,,,
1444,Juaquin,Hawkins,,11,HOU,Houston,,,
1445,Yao,Ming,,11,HOU,Houston,,,
1446,Bostjan,Nachbar,,11,HOU,Houston,,,
1447,Fred,Jones,,12,IND,Indiana,,,
1448,Dan,Dickau,,1,ATL,Atlanta,,,
1449,Tamar,Slay,,3,BKN,Brooklyn,,,
1450,Guy,Rucker,,10,GSW,Golden State,,,
1451,Devin,Brown,,27,SAS,San Antonio,,,
1452,Robert,Archibald,,15,MEM,Memphis,,,
1453,Adam,Harrington,,7,DAL,Dallas,,,
1454,Ken,Johnson,,16,MIA,Miami,,,
1455,Cezary,Trybanski,,15,MEM,Memphis,,,
1456,Dajuan,Wagner,,6,CLE,Cleveland,,,
1457,Predrag,Savovic,,8,DEN,Denver,,,
1458,Tito,Maddox,,11,HOU,Houston,,,
1459,Melvin,Ely,,13,LAC,LA,,,
1460,Sean,Lampley,,16,MIA,Miami,,,
1461,Vincent,Yarbrough,,8,DEN,Denver,,,
1462,Mike,Wilks,G,1,ATL,Atlanta,,,
1463,Paul,Shirley,,1,ATL,Atlanta,,,
1464,Antoine,Rigaudeau,,7,DAL,Dallas,,,
1465,Jamal,Sampson,,17,MIL,Milwaukee,,,
1466,Roger,Mason Jr.,,5,CHI,Chicago,,,
1467,Chris,Owens,,15,MEM,Memphis,,,
1468,T.J.,Ford,,17,MIL,Milwaukee,,,
1469,Zoran,Planinic,,3,BKN,Brooklyn,,,
1470,Josh,Howard,,7,DAL,Dallas,,,
1471,Marquis,Daniels,,7,DAL,Dallas,,,
1472,Luke,Walton,,14,LAL,Los Angeles,,,
1473,Jerome,Beasley,,16,MIA,Miami,,,
1474,Willie,Green,,23,PHI,Philadelphia,,,
1475,Zarko,Cabarkapa,,24,PHX,Phoenix,,,
1476,Leandro,Barbosa,,24,PHX,Phoenix,,,
1477,Keith,McLeod,,18,MIN,Minnesota,,,
1478,Ndudi,Ebi,,18,MIN,Minnesota,,,
1479,Boris,Diaw,,1,ATL,Atlanta,,,
